|SALESCLOSEPRICE|LISTPRICE|ORIGINALLISTPRICE|FOUNDATIONSIZE|DAYSONMARKET|FIREPLACES|SQFTABOVEGROUND|TAXES|TAXWITHASSESSMENTS|LIVINGAREA|YEARBUILT|ACRES|BATHSFULL|BATHSHALF|BATHQUARTER|BATHSTHREEQUARTER|BATHSTOTAL|BEDROOMS|SQFTBELOWGROUND|ASSOCIATIONFEE|ASSESSEDVALUATION|LIST_YEAR|LIST_MONTH|LIST_WEEKOFYEAR|LIST_DAYOFMONTH|LIST_DAYOFYEAR|WALKSCORE|BIKESCORE|MORTGAGE30US|MORTGAGE30US-1WK|MORTGAGE30US-2WK|MORTGAGE30US-3WK|MORTGAGE30US-4WK|PERCENT_OLDER_AGE_HOMES|PERCENT_SIMILAR_AGE_HOMES|PERCENT_NEWER_AGE_HOMES|PERCENT_BIGGER_SIZE_HOMES|PERCENT_SIMILAR_SIZE_HOMES|PERCENT_SMALLER_SIZE_HOMES|LISTING_TO_MEDIAN_RATIO|LISTING_PRICE_PER_SQFT|SQFT_TOTAL|ASSESSED_TO_LIST|TAX_TO_LIST|BED_TO_BATHS|PRICE_REDUCTION_PERCENT|FENCE_WIRE|FENCE_ELECTRIC|FENCE_NAN|FENCE_PARTIAL|FENCE_RAIL|FENCE_OTHER|FENCE_CHAINLINK|FENCE_FULL|FENCE_NONE|FENCE_PRIVACY|FENCE_WOOD|FENCE_INVISIBLE|ROOF_ASPHALTSHINGLES|ROOF_SHAKES|ROOF_NAN|ROOF_UNSPECIFIEDSHINGLE|ROOF_SLATE|ROOF_PITCHED|ROOF_FLAT|ROOF_TAR/GRAVEL|ROOF_OTHER|ROOF_METAL|ROOF_TILE|ROOF_RUBBER|ROOF_WOODSHINGLES|ROOF_AGEOVER8YEARS|ROOF_AGE8YEARSORLESS|POOLDESCRIPTION_NAN|POOLDESCRIPTION_HEATED|POOLDESCRIPTION_NONE|POOLDESCRIPTION_SHARED|POOLDESCRIPTION_INDOOR|POOLDESCRIPTION_OUTDOOR|POOLDESCRIPTION_ABOVEGROUND|POOLDESCRIPTION_BELOWGROUND|GARAGEDESCRIPTION_ASSIGNED|GARAGEDESCRIPTION_TANDEM|GARAGEDESCRIPTION_UNCOVERED/OPEN|GARAGEDESCRIPTION_TUCKUNDER|GARAGEDESCRIPTION_DRIVEWAY-ASPHALT|GARAGEDESCRIPTION_HEATEDGARAGE|GARAGEDESCRIPTION_UNDERGROUNDGARAGE|GARAGEDESCRIPTION_DRIVEWAY-SHARED|GARAGEDESCRIPTION_CONTRACTPKGREQUIRED|GARAGEDESCRIPTION_GARAGEDOOROPENER|GARAGEDESCRIPTION_MOREPARKINGOFFSITEFORFEE|GARAGEDESCRIPTION_VALETPARKINGFORFEE|GARAGEDESCRIPTION_OTHER|GARAGEDESCRIPTION_MOREPARKINGONSITEFORFEE|GARAGEDESCRIPTION_DRIVEWAY-OTHERSURFACE|GARAGEDESCRIPTION_DETACHEDGARAGE|GARAGEDESCRIPTION_SECURED|GARAGEDESCRIPTION_CARPORT|GARAGEDESCRIPTION_DRIVEWAY-CONCRETE|GARAGEDESCRIPTION_ON-STREETPARKINGONLY|GARAGEDESCRIPTION_COVERED|GARAGEDESCRIPTION_INSULATEDGARAGE|GARAGEDESCRIPTION_UNASSIGNED|GARAGEDESCRIPTION_NONE|GARAGEDESCRIPTION_DRIVEWAY-GRAVEL|GARAGEDESCRIPTION_NOINTACCESSTODWELLING|GARAGEDESCRIPTION_UNITSVARY|GARAGEDESCRIPTION_ATTACHEDGARAGE|APPLIANCES_NAN|APPLIANCES_COOKTOP|APPLIANCES_WALLOVEN|APPLIANCES_WATERSOFTENER-OWNED|APPLIANCES_DISPOSAL|APPLIANCES_DISHWASHER|APPLIANCES_OTHER|APPLIANCES_INDOORGRILL|APPLIANCES_WASHER|APPLIANCES_RANGE|APPLIANCES_REFRIGERATOR|APPLIANCES_FURNACEHUMIDIFIER|APPLIANCES_TANKLESSWATERHEATER|APPLIANCES_ELECTRONICAIRFILTER|APPLIANCES_MICROWAVE|APPLIANCES_EXHAUSTFAN/HOOD|APPLIANCES_NONE|APPLIANCES_CENTRALVACUUM|APPLIANCES_TRASHCOMPACTOR|APPLIANCES_AIR-TO-AIREXCHANGER|APPLIANCES_DRYER|APPLIANCES_FREEZER|APPLIANCES_WATERSOFTENER-RENTED|EXTERIOR_SHAKES|EXTERIOR_CEMENTBOARD|EXTERIOR_BLOCK|EXTERIOR_VINYL|EXTERIOR_FIBERBOARD|EXTERIOR_OTHER|EXTERIOR_METAL|EXTERIOR_BRICK/STONE|EXTERIOR_STUCCO|EXTERIOR_ENGINEEREDWOOD|EXTERIOR_WOOD|DININGROOMDESCRIPTION_EATINKITCHEN|DININGROOMDESCRIPTION_NAN|DININGROOMDESCRIPTION_OTHER|DININGROOMDESCRIPTION_LIVING/DININGROOM|DININGROOMDESCRIPTION_SEPARATE/FORMALDININGROOM|DININGROOMDESCRIPTION_KITCHEN/DININGROOM|DININGROOMDESCRIPTION_INFORMALDININGROOM|DININGROOMDESCRIPTION_BREAKFASTAREA|BASEMENT_FINISHED(LIVABLE)|BASEMENT_PARTIAL|BASEMENT_SUMPPUMP|BASEMENT_INSULATINGCONCRETEFORMS|BASEMENT_CRAWLSPACE|BASEMENT_PARTIALFINISHED|BASEMENT_CONCRETEBLOCK|BASEMENT_DRAINAGESYSTEM|BASEMENT_POUREDCONCRETE|BASEMENT_UNFINISHED|BASEMENT_DRAINTILED|BASEMENT_WOOD|BASEMENT_FULL|BASEMENT_EGRESSWINDOWS|BASEMENT_DAY/LOOKOUTWINDOWS|BASEMENT_SLAB|BASEMENT_STONE|BASEMENT_NONE|BASEMENT_WALKOUT|BATHDESC_MAINFLOOR1/2BATH|BATHDESC_TWOMASTERBATHS|BATHDESC_MASTERWALK-THRU|BATHDESC_WHIRLPOOL|BATHDESC_NAN|BATHDESC_3/4BASEMENT|BATHDESC_TWOBASEMENTBATHS|BATHDESC_OTHER|BATHDESC_3/4MASTER|BATHDESC_MAINFLOOR3/4BATH|BATHDESC_FULLMASTER|BATHDESC_MAINFLOORFULLBATH|BATHDESC_WALK-INSHOWER|BATHDESC_SEPARATETUB&SHOWER|BATHDESC_FULLBASEMENT|BATHDESC_BASEMENT|BATHDESC_WALKTHRU|BATHDESC_BATHROOMENSUITE|BATHDESC_PRIVATEMASTER|BATHDESC_JACK&JILL3/4|BATHDESC_UPPERLEVEL1/2BATH|BATHDESC_ROUGHIN|BATHDESC_UPPERLEVELFULLBATH|BATHDESC_1/2MASTER|BATHDESC_1/2BASEMENT|BATHDESC_JACKANDJILL|BATHDESC_UPPERLEVEL3/4BATH|ZONING_INDUSTRIAL|ZONING_BUSINESS/COMMERCIAL|ZONING_OTHER|ZONING_RESIDENTIAL-SINGLE|ZONING_RESIDENTIAL-MULTI-FAMILY|COOLINGDESCRIPTION_WINDOW|COOLINGDESCRIPTION_WALL|COOLINGDESCRIPTION_DUCTLESSMINI-SPLIT|COOLINGDESCRIPTION_NONE|COOLINGDESCRIPTION_GEOTHERMAL|COOLINGDESCRIPTION_CENTRAL|CITY:LELM-LAKEELMO|CITY:MAPW-MAPLEWOOD|CITY:OAKD-OAKDALE|CITY:STP-SAINTPAUL|CITY:WB-WOODBURY|LISTTYPE:EXCLUSIVEAGENCY|LISTTYPE:EXCLUSIVERIGHT|LISTTYPE:EXCLUSIVERIGHTWITHEXCLUSIONS|LISTTYPE:OTHER|LISTTYPE:SERVICEAGREEMENT|SCHOOLDISTRICTNUMBER:6-SOUTHST.PAUL|SCHOOLDISTRICTNUMBER:622-NORTHSTPAUL-MAPLEWOOD|SCHOOLDISTRICTNUMBER:623-ROSEVILLE|SCHOOLDISTRICTNUMBER:624-WHITEBEARLAKE|SCHOOLDISTRICTNUMBER:625-ST.PAUL|SCHOOLDISTRICTNUMBER:832-MAHTOMEDI|SCHOOLDISTRICTNUMBER:833-SOUTHWASHINGTONCOUNTY|SCHOOLDISTRICTNUMBER:834-STILLWATER|POTENTIALSHORTSALE:NO|POTENTIALSHORTSALE:NOTDISCLOSED|STYLE:(CC)CONVERTEDMANSION|STYLE:(CC)HIGHRISE(4+LEVELS)|STYLE:(CC)LOWRISE(3-LEVELS)|STYLE:(CC)MANOR/VILLAGE|STYLE:(CC)TWOUNIT|STYLE:(SF)FOURORMORELEVELSPLIT|STYLE:(SF)MODIFIEDTWOSTORY|STYLE:(SF)MORETHANTWOSTORIES|STYLE:(SF)ONE1/2STORIES|STYLE:(SF)ONESTORY|STYLE:(SF)OTHER|STYLE:(SF)SPLITENTRY(BI-LEVEL)|STYLE:(SF)THREELEVELSPLIT|STYLE:(SF)TWOSTORIES|STYLE:(TH)DETACHED|STYLE:(TH)QUAD/4CORNERS|STYLE:(TH)SIDEXSIDE|STYLE:(TW)TWINHOME|ASSUMABLEMORTGAGE:INFORMATIONCOMING|ASSUMABLEMORTGAGE:NOTASSUMABLE|ASSUMABLEMORTGAGE:YESW/QUALIFYING|ASSUMABLEMORTGAGE:YESW/NOQUALIFYING|ASSESSMENTPENDING:NO|ASSESSMENTPENDING:UNKNOWN|ASSESSMENTPENDING:YES|
|457395|457395|457395|2359|0|1|2359|202|202.0|2359|2017|0.175|1|0|0|1.0|2|2|0|125|0.0|2017|6|25|23|174|6.0|null|3.9|3.91|3.89|3.94|3.95|81.2|18.8|0.0|61.699999999999996|2.7|0.0|0.9566591441007117|193.89359898261975|2359|0.0|4.416314126739470...|1.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|482077|460000|460000|1213|0|1|2693|74|74.0|2693|2017|0.0|2|1|0|1.0|4|4|0|33|0.0|2017|3|11|17|76|20.0|null|4.3|4.21|4.1|4.16|4.15|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.9621076012775116|170.8132194578537|2693|0.0|1.608695652173913...|1.0|0.0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|
|461086|461086|461086|2359|0|1|2359|202|202.0|2359|2017|0.149|1|0|0|2.0|3|3|0|125|0.0|2017|6|25|23|174|1.0|null|3.9|3.91|3.89|3.94|3.95|81.2|18.8|0.0|49.8|11.9|2.7|0.964379011831832|195.4582450190759|2359|0.0|4.380961469226999E-4|1.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|465970|465970|465970|1312|0|1|2624|0|0.0|2624|2017|0.401|1|1|0|1.0|3|4|0|93|0.0|2017|9|38|20|263|0.0|null|3.83|3.78|3.78|3.82|3.86|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.9745940847114828|177.5800304878049|2624|0.0|0.0|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
|468400|469900|479900|2074|21|2|2074|3320|3320.0|3614|1961|0.92|2|1|0|2.0|5|3|1540|0|0.0|2017|5|20|18|138|0.0|null|4.02|4.05|4.02|4.03|3.97|9.8|22.4|67.8|49.8|11.9|2.7|0.9828138300876146|130.02213613724405|3614|0.0|0.007065333049585018|0.6|0.020837674515524096|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|
|470041|470041|470041|1734|0|1|2596|114|114.0|2596|2016|0.2|2|1|0|0.0|3|3|0|125|0.0|2017|3|9|3|62|16.0|null|4.1|4.16|4.15|4.17|4.19|81.2|18.8|0.0|49.8|11.9|2.7|0.9831087369827888|181.0635593220339|2596|0.0|2.425320344395489E-4|1.0|0.0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|
|470800|470623|470623|1179|0|1|2543|74|74.0|2543|2016|0.21|1|1|0|1.0|3|4|0|33|0.0|2017|3|13|29|88|0.0|null|4.14|4.23|4.3|4.21|4.1|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.9843260122522312|185.06606370428628|2543|0.0|1.572383840143809...|1.3333333333333333|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|
|460000|474900|489900|1450|60|2|1696|3840|3840.0|3358|2002|0.65|2|2|0|1.0|5|4|1662|90|0.0|2017|6|22|2|153|14.0|null|3.94|3.95|4.02|4.05|4.02|81.2|18.8|0.0|14.0|35.8|14.600000000000001|0.9932715214058484|141.42346634901727|3358|0.0|0.008085912823752369|0.8|0.030618493570116367|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|
|475108|475000|475000|1647|0|1|1647|0|0.0|2582|2017|0.49|1|0|0|2.0|3|3|935|143|0.0|2017|12|50|15|349|0.0|null|3.93|3.94|3.9|3.92|3.95|81.2|18.8|0.0|49.8|11.9|2.7|0.9934806752322131|183.9659178931061|2582|0.0|0.0|1.0|0.0|null|null|null|null|null|null|null|null|null|null|null|null|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|
|475000|475000|475000|1275|57|2|2834|3510|3510.0|3234|1981|1.01|2|0|0|1.0|3|4|400|0|0.0|2017|7|29|20|201|12.0|null|3.96|4.03|3.96|3.88|3.9|32.2|49.0|18.8|14.0|35.8|14.600000000000001|0.9934806752322131|146.8769325912183|3234|0.0|0.007389473684210...|1.3333333333333333|0.0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|null|null|null|null|null|null|null|null|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|
|478500|475000|475000|1232|15|1|2745|3876|3876.0|3647|2003|0.5|2|1|0|1.0|4|5|902|450|0.0|2017|4|17|26|116|4.0|null|4.03|3.97|4.08|4.1|4.14|81.2|18.8|0.0|0.0|14.0|50.4|0.9934806752322131|130.24403619413215|3647|0.0|0.00816|1.25|0.0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|
